"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Consent","age","gender","residing_country","Country_other","residing_province","residing_UK","residing_Colombia","residing_Bolivia","residing_Honduras","residing_CostaRica","residing_Nepal","birth_country","Q74","education","occupation","work_location","study_location","SSS_faml","sss_fair","sss_anger","relationship_status","dependents_no","live_alone","cohabiting_adults_no","cohabiting_kids_no_1","cohabiting_kids_no_2","cohabiting_kids_no_3","homeschooling","covid_self","identity_1_midneutral","identity_2_midneutral","identity_3_midneutral","identity_4_midneutral","perceived_stress_sca_1","perceived_stress_sca_2","perceived_stress_sca_3","perceived_stress_sca_4","perceived_stress_sca_5","perceived_stress_sca_6","perceived_stress_sca_7","perceived_stress_sca_8","perceived_stress_sca_9","perceived_stress_sca_10","Scale_SLON_1","Scale_SLON_2","Scale_SLON_3","primary_stressors_1","primary_stressors_2","primary_stressors_3","primary_stressors_4","secondary_stressors__1","secondary_stressors__2","secondary_stressors__3","secondary_stressors__4","secondary_stressors__5","secondary_stressors__6","secondary_stressors__7","secondary_stressors__8","secondary_stressors__9","secondary_stressors__10","secondary_stressors__11","secondary_stressors__12","secondary_stressors__13","secondary_stressors__14","perceived_support_1_midneutral","perceived_support_2_midneutral","perceived_support_3_midneutral","attention_check","compliance_1","compliance_2","compliance_3","compliance_4","compliance_5","compliance_6","compliance_7","compliance_8","socialinfluence_nor1_1","socialinfluence_nor1_2","socialinfluence_nor1_3","socialinfluence_nor1_4","socialinfluence_nor1_5","socialinfluence_nor1_6","socialinfluence_nor1_7","socialinfluence_nor1_8","socialinfluence_nor2_1","socialinfluence_nor2_2","socialinfluence_nor2_3","socialinfluence_nor2_4","socialinfluence_nor2_5","socialinfluence_nor2_6","socialinfluence_nor2_7","socialinfluence_nor2_8","vaccine_midneutral","vaccine_attitudes_9_midneutral","vaccine_attitudes_2_midneutral","vaccine_attitudes_3_midneutral","vaccine_attitudes_4_midneutral","vaccine_attitudes_5_midneutral","vaccine_attitudes_6_midneutral","trust_1","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","X0_preamble2","X0_closing","resilience_1","resilience_2","resilience_3","resilience_4","resilience_5","resilience_6","uncertainty_1","uncertainty_2","uncertainty_3","uncertainty_4","uncertainty_5","information_acquisit_1","information_acquisit_2","information_acquisit_3","information_acquisit_4","information_acquisit_5","information_acquisit_6","information_acquisit_7","information_acquisit_7_TEXT","misperception1_1","misperception1_2","misperception2_1","misperception2_2","misperception3_1","misperception3_2","conspirational_think_1","conspirational_think_2","conspirational_think_3","conspirational_think_4","antiexpert_1","antiexpert_2","antiexpert_3","moral.values_1_midneutral","moral.values_2_midneutral","moral.values_3_midneutral","moral.values_4_midneutral","moral.values_5_midneutral","moral.values_6_midneutral","moral.values_7_midneutral","moral.values_8_midneutral","moral.values_9_midneutral","moral.values_10_midneutral","moral.values_11_midneutral","emotions_1_midneutral","emotions_2_midneutral","emotions_3_midneutral","emotions_4_midneutral","emotions_5_midneutral","emotions_6_midneutral","emotions_7_midneutral","emotions_8_midneutral","test","vaccine_0neutral","identity_1_0neutral","identity_2_0neutral","identity_3_0neutral","identity_4_0neutral","perceived_support_1_0neutral","perceived_support_2_0neutral","perceived_support_3_0neutral","vaccine_attitudes_9_0neutral","vaccine_attitudes_2_0neutral","vaccine_attitudes_3_0neutral","vaccine_attitudes_4_0neutral","vaccine_attitudes_5_0neutral","vaccine_attitudes_6_0neutral","emotions_1_0neutral","emotions_2_0neutral","emotions_3_0neutral","emotions_4_0neutral","emotions_5_0neutral","emotions_6_0neutral","emotions_7_0neutral","emotions_8_0neutral","moral.values_1_0neutral","moral.values_2_0neutral","moral.values_3_0neutral","moral.values_4_0neutral","moral.values_5_0neutral","moral.values_6_0neutral","moral.values_7_0neutral","moral.values_8_0neutral","moral.values_9_0neutral","moral.values_10_0neutral","moral.values_11_0neutral","primary_stressors_1.NAppl","primary_stressors_2.NAppl","primary_stressors_3.NAppl","primary_stressors_4.NAppl","secondary_stressors__1.NAppl","secondary_stressors__2.NAppl","secondary_stressors__3.NAppl","secondary_stressors__4.NAppl","secondary_stressors__5.NAppl","secondary_stressors__6.NAppl","secondary_stressors__7.NAppl","secondary_stressors__8.NAppl","secondary_stressors__9.NAppl","secondary_stressors__10.NAppl","secondary_stressors__11.NAppl","secondary_stressors__12.NAppl","secondary_stressors__13.NAppl","secondary_stressors__14.NAppl","compliance_1.NAppl","compliance_2.NAppl","compliance_3.NAppl","compliance_4.NAppl","compliance_5.NAppl","compliance_6.NAppl","compliance_7.NAppl","compliance_8.NAppl","socialinfluence_nor1_1.NAppl","socialinfluence_nor1_2.NAppl","socialinfluence_nor1_3.NAppl","socialinfluence_nor1_4.NAppl","socialinfluence_nor1_5.NAppl","socialinfluence_nor1_6.NAppl","socialinfluence_nor1_7.NAppl","socialinfluence_nor1_8.NAppl","socialinfluence_nor2_1.NAppl","socialinfluence_nor2_2.NAppl","socialinfluence_nor2_3.NAppl","socialinfluence_nor2_4.NAppl","socialinfluence_nor2_5.NAppl","socialinfluence_nor2_6.NAppl","socialinfluence_nor2_7.NAppl","socialinfluence_nor2_8.NAppl","PSS_10_avg","PLON_3_avg","totals","PSUP_3_0neutral_avg","totals.1","PSUP_3_midneutral_avg","VAC_6_0neutral_positive","VAC_6_0neutral_negative","VAC_6_0neutral_avg","VAC_6_midneutral_positive","VAC_6_midneutral_negative","VAC_6_midneutral_avg","RES_6_avg","UNCER_5_total"
2021-08-06 03:38:58,2021-08-06 04:02:04,"IP Address",100,1385,TRUE,2021-08-06 04:02:05,"R_2D2NycZFZBfGeyR","anonymous","RU","I hereby consent to take part in the study",18,"Male","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,"Belarus",NA,"Up to 12 years of school","Student",NA,"On campus",5,6,2,"Other or would not say",0,"No",2,0,0,0,NA,"Yes",7,5,4,5,1,1,1,3,3,1,2,3,1,1,0,0,0,3,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,"Strongly agree",6,5,1,5,3,5,3,2,NA,NA,NA,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,3,4,4,5,1,6,0,0,0,5,6,0,1,"Next",NA,6,5,6,4,5,3,4,4,2,3,4,10,1,6,1,6,1,1,NA,NA,7,NA,1,2,NA,2,6,2,2,6,5,4,4,5,6,2,4,5,4,7,6,5,5,2,2,2,2,2,5,2,5,NA,2,6,4,0,4,5,5,5,3,0,0,4,1,5,2,2,2,2,2,4,2,4,0,4,5,2,0,4,0,6,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0,TRUE,5,TRUE,6,2,2.5,2.5,4.25,3,4.5,4.833333,3.4
2021-08-06 04:08:28,2021-08-06 04:22:47,"IP Address",100,858,TRUE,2021-08-06 04:22:49,"R_eG7rOCSbeEoXxy9","anonymous","EN","I hereby consent to take part in the study",23,"Female","Ireland",NA,NA,NA,NA,NA,NA,NA,NA,"Ireland",NA,"University degree (e.g., MA, MSc, BA, BSc)","Student",NA,"At home",7,7,1,"Dating",0,"No",3,0,0,0,NA,"No",6,6,5,6,1,3,1,4,3,1,3,3,1,0,0,0,1,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,"Strongly agree",6,7,2,2,1,7,7,5,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,2,1,NA,NA,NA,5,7,6,5,4,2,6,2,7,4,7,7,6,9,"Next","Working from home has been a positive, opportunity to save money and hybrid of work from home for the future.",6,2,5,4,5,2,2,4,2,3,2,8,7,5,1,6,7,NA,NA,NA,6,4,NA,NA,1,1,5,2,1,2,1,2,3,5,6,5,3,6,7,4,5,4,1,5,3,5,3,3,5,5,5,NA,4,5,5,4,5,5,5,5,6,5,4,0,2,5,4,3,4,3,3,4,4,4,3,4,5,4,3,5,6,0,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3333333,TRUE,5,TRUE,6,5,1,5,6,3,5.666667,5.333333,2.6
2021-08-06 04:47:02,2021-08-06 04:52:24,"IP Address",100,321,TRUE,2021-08-06 04:52:25,"R_1q7DtlVreT3klnJ","anonymous","PL","I hereby consent to take part in the study",20,"Female","Poland",NA,NA,NA,NA,NA,NA,NA,NA,"Poland",NA,"Up to 12 years of school","Student",NA,"At home",6,5,4,"Single",0,"No",1,0,0,0,NA,"Don't know",6,4,6,6,4,4,4,1,1,4,2,1,3,4,4,4,2,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,"Strongly agree",6,7,1,5,3,4,6,4,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,5,3,NA,5,7,7,7,4,2,5,3,6,7,5,7,4,9,"Submit and quit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,5,5,5,3,3,6,6,6,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.333333,TRUE,3.666667,TRUE,4,5.5,1,5.333333,6.5,3,6,NA,NA
2021-08-06 04:45:59,2021-08-06 04:53:55,"IP Address",100,475,TRUE,2021-08-06 04:53:56,"R_2aY625ABI31xJhR","anonymous","EN","I hereby consent to take part in the study",26,"Male","United Kingdom of Great Britain and Northern Ireland",NA,NA,"England",NA,NA,NA,NA,NA,"Brazil",NA,"University degree (e.g., MA, MSc, BA, BSc)","Full time employed","At home",NA,9,1,4,"Cohabitating",0,"No",1,0,0,0,NA,"Yes",3,3,5,7,4,2,3,1,1,2,2,1,1,3,2,2,3,0,2,0,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,5,5,"Strongly agree",3,7,7,5,5,7,6,3,NA,NA,5,3,NA,NA,NA,NA,5,NA,NA,NA,NA,7,NA,NA,5,7,7,6,2,6,6,1,1,7,8,7,3,8,"Submit and quit","By far the largest mechanism for how the pandemic has affected my life is: pandemic caused lockdown > during lockdown I put on a lot of weight > being fatter has made me a lot unhappier and less sociable and worse off in general",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,6,3,4,4,6,6,5,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.333333,TRUE,3.666667,TRUE,4.333333,5.5,3.5,4.5,6.5,4,5.666667,NA,NA
2021-08-06 04:32:42,2021-08-06 04:55:00,"IP Address",100,1338,TRUE,2021-08-06 04:55:01,"R_1HbqhW8XA0oQ65l","anonymous","SK","I hereby consent to take part in the study",47,"Female","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,"Slovakia",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Unemployed",NA,NA,3,2,6,"Married",2,"No",1,0,1,1,"The entire time","Don't know",5,3,4,3,2,2,2,3,2,2,3,1,2,2,2,4,4,2,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,"Strongly agree",7,7,7,4,4,7,4,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,7,2,3,2,4,7,7,4,0,0,5,3,0,5,5,"Next",NA,4,5,3,4,4,4,4,4,2,4,3,7,2,7,6,1,6,1,NA,NA,4,5,NA,NA,4,4,5,5,4,4,4,4,5,7,4,4,7,7,2,7,2,1,2,7,1,7,4,4,5,5,5,NA,2,4,3,0,3,1,0,2,3,2,0,6,6,0,6,1,6,0,0,4,4,4,4,6,0,0,6,6,2,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,3.333333,TRUE,1,TRUE,2.333333,1.25,6,0.8333333,3.25,7,2.5,3.666667,3.4
2021-08-06 04:45:23,2021-08-06 04:57:12,"IP Address",100,708,TRUE,2021-08-06 04:57:13,"R_xz1g7s8sYSY5C01","anonymous","EN","I hereby consent to take part in the study",47,"Female","United Kingdom of Great Britain and Northern Ireland",NA,NA,"England",NA,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland",NA,"PhD / Doctorate","Full time employed","At home",NA,8,5,1,"Single",0,"Yes",NA,NA,NA,NA,NA,"No",7,6,5,6,4,1,4,3,3,2,2,1,2,2,2,3,3,4,4,3,4,0,0,3,1,NA,0,2,NA,NA,NA,NA,NA,NA,NA,6,7,6,"Strongly agree",7,7,1,6,3,NA,6,6,5,NA,NA,NA,NA,NA,5,NA,NA,7,NA,5,NA,NA,NA,NA,5,6,7,6,5,4,7,6,7,7,9,9,6,9,"Next",NA,6,4,4,3,4,3,3,2,1,1,1,6,5,6,1,7,2,NA,NA,NA,7,NA,1,1,NA,2,5,3,1,2,2,1,5,7,4,5,4,7,3,6,5,2,1,2,1,4,2,2,4,3,5,NA,4,6,5,4,5,5,6,5,5,6,5,4,0,6,2,1,0,2,2,0,3,4,4,6,0,4,0,6,3,5,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.666667,TRUE,5.333333,TRUE,6.333333,5.5,2,5,6.5,4.5,5.5,4.666667,1.6
2021-08-06 04:47:32,2021-08-06 05:06:41,"IP Address",100,1148,TRUE,2021-08-06 05:06:42,"R_1nWbrBPAczDV1QO","anonymous","SK","I hereby consent to take part in the study",NA,"Female","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,"Slovakia",NA,"PhD / Doctorate","Full time employed","At my workplace (other than home)",NA,5,2,4,"Married",1,"No",1,1,0,0,"Some of the time","Yes",5,3,1,1,4,3,3,1,1,1,4,1,3,4,4,4,4,3,3,0,3,3,4,4,4,4,4,4,NA,NA,NA,NA,4,4,4,1,2,3,"Strongly agree",7,7,3,7,7,7,2,7,NA,1,NA,NA,NA,7,NA,NA,NA,5,1,NA,NA,NA,NA,NA,1,6,6,6,7,6,4,0,0,0,0,7,0,7,"Next","Zhoršilo sa postavenie žien v spolocnosti",3,5,3,5,3,5,3,2,1,2,2,6,6,2,8,1,8,1,NA,NA,5,4,NA,2,NA,2,5,6,3,2,2,2,4,5,3,4,6,6,6,6,4,2,6,6,6,6,4,2,6,6,6,NA,1,4,3,1,1,1,2,3,5,5,5,6,5,0,5,5,5,0,2,5,5,5,0,4,3,0,5,5,5,5,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,4,TRUE,2,TRUE,2,3.75,5.5,2.666667,5.5,6.5,4.166667,3,2
2021-08-06 04:52:15,2021-08-06 05:14:01,"IP Address",100,1305,TRUE,2021-08-06 05:14:02,"R_1mxXyqiMwOSUmZ3","anonymous","EN","I hereby consent to take part in the study",21,"Other/Would rather not say","United Kingdom of Great Britain and Northern Ireland",NA,NA,"England",NA,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland",NA,"University degree (e.g., MA, MSc, BA, BSc)","Full time employed","At my workplace (other than home)",NA,3,5,3,"Single",0,"No",5,0,0,0,NA,"Yes",5,4,5,5,4,2,3,1,2,2,1,1,3,2,4,3,3,2,3,1,3,3,2,2,1,NA,0,1,NA,NA,NA,NA,NA,NA,1,5,5,5,"Strongly agree",6,7,2,5,3,7,6,3,NA,NA,NA,3,NA,NA,5,NA,NA,NA,NA,NA,NA,7,NA,3,5,7,6,7,2,4,6,2,5,4,6,4,1,7,"Next",NA,2,5,3,5,2,5,3,2,4,3,3,3,2,9,2,7,1,1,NA,6,NA,NA,1,NA,1,2,6,3,3,4,4,5,5,6,1,5,4,6,7,3,1,1,2,5,5,3,3,4,5,5,3,NA,4,4,0,4,4,4,4,4,6,5,6,2,0,5,4,4,3,3,0,4,4,3,4,5,1,4,0,5,6,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,3.333333,TRUE,4,TRUE,5,5.5,1,5.333333,6.5,3,6,2.666667,3
2021-08-06 04:16:41,2021-08-06 05:14:09,"IP Address",100,3447,TRUE,2021-08-06 05:14:10,"R_2ebDMGCdlY3Rh4y","anonymous","EN","I hereby consent to take part in the study",38,"Female","United Kingdom of Great Britain and Northern Ireland",NA,NA,"England",NA,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland",NA,"University degree (e.g., MA, MSc, BA, BSc)","Full time employed","At my workplace (other than home)",NA,6,6,4,"Married",2,"No",1,1,1,0,"Most of the time","No",7,6,6,6,2,2,3,3,3,2,2,2,2,2,0,2,1,2,2,1,3,1,0,4,1,0,1,1,NA,NA,NA,NA,4,4,1,6,6,5,"Strongly agree",7,7,7,7,6,7,6,4,NA,NA,7,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,7,NA,4,5,7,7,7,5,1,7,4,8,8,9,8,6,8,"Next",NA,5,4,4,4,5,2,4,4,1,1,2,6,5,7,1,5,1,1,NA,7,NA,1,NA,NA,1,3,5,2,2,1,4,2,7,6,4,6,6,5,7,6,4,2,2,3,3,3,3,3,5,4,3,NA,4,6,5,5,5,5,5,4,6,6,6,4,1,6,3,3,3,3,3,4,0,3,6,5,0,5,5,4,6,5,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1,TRUE,4.666667,TRUE,5.666667,6,2.5,5.166667,7,3,6.333333,4.666667,2.4
2021-08-06 04:59:00,2021-08-06 05:30:42,"IP Address",100,1901,TRUE,2021-08-06 05:30:42,"R_21Aj3JLdAa6Rh2R","anonymous","SK","I hereby consent to take part in the study",39,"Female","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,"Slovakia",NA,"PhD / Doctorate","Self employed","At home",NA,5,5,2,"Single",0,"No",2,0,0,0,NA,"No",6,1,2,3,3,4,4,0,0,2,3,1,3,3,0,3,1,2,3,1,1,3,4,2,2,NA,4,NA,NA,NA,NA,NA,NA,NA,1,5,2,3,"Strongly agree",7,7,1,5,5,NA,7,7,7,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,3,NA,NA,NA,4,5,7,5,5,7,1,5,0,5,4,8,6,0,9,"Next",NA,5,5,5,3,4,3,1,4,1,4,5,8,8,2,1,2,4,NA,NA,NA,7,NA,1,1,NA,1,6,5,4,6,1,2,6,4,2,6,7,7,7,6,3,4,4,2,1,4,3,2,6,2,2,NA,4,5,1,2,3,4,2,3,6,4,4,6,1,4,2,1,0,3,2,5,2,2,5,0,2,5,6,6,6,5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,1.333333,TRUE,3,TRUE,3.333333,4.5,3.5,3.833333,5.5,4,5,4.5,3
2021-08-06 05:24:05,2021-08-06 05:35:07,"IP Address",100,661,TRUE,2021-08-06 05:35:07,"R_1opPvGzUIL6zOhY","anonymous","EN","I hereby consent to take part in the study",22,"Female","United Kingdom of Great Britain and Northern Ireland",NA,NA,"England",NA,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Student",NA,"At home",6,4,4,"Single",0,"No",3,0,0,0,NA,"Yes",3,6,6,6,3,3,4,1,1,1,1,1,3,3,3,3,3,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,"Strongly agree",5,7,5,2,2,4,6,6,NA,NA,NA,4,NA,NA,NA,6,6,NA,NA,NA,NA,3,NA,NA,5,7,7,7,5,4,6,2,4,3,7,7,2,7,"Next",NA,4,6,4,5,3,5,1,2,3,2,3,8,4,5,1,5,5,1,NA,NA,7,5,NA,4,NA,6,7,7,6,3,2,3,5,7,2,5,3,5,6,5,2,2,5,7,5,2,4,6,3,1,1,NA,4,3,5,5,5,2,0,1,6,6,6,4,0,5,6,4,2,0,5,3,1,1,4,6,2,4,3,4,5,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3,TRUE,1,TRUE,2.333333,5.75,2,5.166667,6.75,4.5,5.666667,3.166667,2.2
2021-08-06 05:13:21,2021-08-06 05:37:40,"IP Address",100,1458,TRUE,2021-08-06 05:37:41,"R_5zmcqnHIcKpjubn","anonymous","UK","I hereby consent to take part in the study",52,"Female","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,"Ukraine",NA,"University degree (e.g., MA, MSc, BA, BSc)","Full time employed","At my workplace (other than home)",NA,4,6,1,"Married",1,"No",1,0,0,0,NA,"No",7,5,2,6,1,1,2,3,3,0,4,3,1,0,2,1,1,0,1,2,4,0,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,1,6,4,4,"Strongly agree",7,7,2,6,1,NA,7,6,NA,NA,NA,7,NA,7,NA,NA,7,NA,NA,NA,NA,NA,7,NA,5,7,6,4,7,2,6,0,0,5,3,3,0,5,"Next",NA,4,6,3,2,2,2,2,4,2,4,2,10,10,10,1,8,6,1,NA,NA,6,NA,1,2,NA,2,5,5,4,4,1,2,7,7,6,4,7,7,7,6,6,6,NA,6,2,6,6,5,2,3,6,NA,4,6,4,2,5,5,0,0,6,5,0,6,2,5,5,2,5,5,4,2,3,5,6,6,5,0,6,6,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,1.333333,TRUE,1.666667,TRUE,4.666667,4,4,3.333333,5.75,4.5,5,3.833333,2.8
2021-08-06 05:34:04,2021-08-06 05:48:15,"IP Address",100,851,TRUE,2021-08-06 05:48:16,"R_2zTqXRtJKUBtHOV","anonymous","EN","I hereby consent to take part in the study",21,"Female","United Kingdom of Great Britain and Northern Ireland",NA,NA,"England",NA,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland",NA,"University degree (e.g., MA, MSc, BA, BSc)","Full time employed","At my workplace (other than home)",NA,6,6,2,"Cohabitating",0,"No",1,0,0,0,NA,"No",3,2,2,5,2,2,2,3,3,1,3,3,2,1,0,0,0,2,2,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,6,6,6,"Strongly agree",6,7,3,6,2,NA,6,6,NA,7,NA,NA,NA,6,NA,NA,NA,7,NA,7,NA,NA,NA,NA,5,6,6,6,3,5,6,5,7,7,8,8,6,8,"Next",NA,6,2,6,2,6,2,3,3,1,1,1,6,4,6,1,6,1,1,NA,NA,6,NA,1,NA,1,1,4,3,1,3,1,1,7,6,3,5,6,7,7,6,5,4,3,6,2,7,5,2,3,6,3,NA,4,3,2,2,4,5,5,5,5,5,5,3,4,5,5,2,6,4,2,3,5,3,6,5,3,4,5,6,6,5,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0,TRUE,5,TRUE,6,5,3.5,4.166667,6,4,5.333333,6,1.8
2021-08-06 04:57:51,2021-08-06 05:59:23,"IP Address",100,3692,TRUE,2021-08-06 05:59:25,"R_1LBWDhzPPmLkeQz","anonymous","ES-ES","I hereby consent to take part in the study",76,"Female","Spain",NA,NA,NA,NA,NA,NA,NA,NA,"Spain",NA,"Up to 9 years of school","Retired",NA,NA,6,6,6,"Married",1,"No",1,0,0,0,NA,"No",6,6,6,6,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,"Strongly agree",6,1,1,1,1,2,2,6,7,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,7,NA,NA,NA,7,5,7,7,6,6,6,6,0,8,3,8,0,0,7,"Next","Nada",6,6,2,2,2,2,4,4,1,4,4,7,3,3,1,1,1,1,NA,6,NA,4,NA,NA,4,4,6,2,4,6,2,4,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,NA,4,5,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.6666667,TRUE,5,TRUE,6,5.5,5,4,6.5,6,5,4,3.4
